t,V,I
1168263.38,3.860156851,-0.01
1168323.38,3.860186931,-0.01
1168383.38,3.860217019,-0.01
1168443.38,3.860247116,-0.01
1168503.38,3.860277221,-0.01
1168563.38,3.860307335,-0.01
1168623.38,3.860337457,-0.01
1168683.38,3.860367588,-0.01
1168743.38,3.860397728,-0.01
1168803.38,3.860427876,-0.01
1168863.38,3.860458033,-0.01
1168923.38,3.860488199,-0.01
1168983.38,3.860518373,-0.01
1169043.38,3.860548556,-0.01
1169103.38,3.860578747,-0.01
1169163.38,3.860608948,-0.01
1169223.38,3.860639157,-0.01
1169283.38,3.860669374,-0.01
1169343.38,3.860699601,-0.01
1169403.38,3.860729836,-0.01
1169463.38,3.86076008,-0.01
1169523.38,3.860790333,-0.01
1169583.38,3.860820594,-0.01
1169643.38,3.860850865,-0.01
1169703.38,3.860881144,-0.01
1169763.38,3.860911432,-0.01
1169823.38,3.860941728,-0.01
1169883.38,3.860972034,-0.01
1169943.38,3.861002348,-0.01
1170003.38,3.861032671,-0.01
1170063.38,3.861063003,-0.01
1170123.38,3.861093344,-0.01
1170183.38,3.861123694,-0.01
1170243.38,3.861154053,-0.01
1170303.38,3.86118442,-0.01
1170363.38,3.861214797,-0.01
1170423.38,3.861245182,-0.01
1170483.38,3.861275576,-0.01
1170543.38,3.861305979,-0.01
1170603.38,3.861336392,-0.01
1170663.38,3.861366813,-0.01
1170723.38,3.861397243,-0.01
1170783.38,3.861427682,-0.01
1170843.38,3.86145813,-0.01
1170903.38,3.861488587,-0.01
1170963.38,3.861519053,-0.01
1171023.38,3.861549528,-0.01
1171083.38,3.861580012,-0.01
1171143.38,3.861610505,-0.01
1171203.38,3.861641008,-0.01
1171263.38,3.861671519,-0.01
1171323.38,3.861702039,-0.01
1171383.38,3.861732569,-0.01
1171443.38,3.861763107,-0.01
1171503.38,3.861793655,-0.01
1171563.38,3.861824211,-0.01
1171623.38,3.861854777,-0.01
1171683.38,3.861885352,-0.01
1171743.38,3.861915936,-0.01
1171803.38,3.861946529,-0.01
1171863.38,3.861977132,-0.01
1171923.38,3.862007743,-0.01
1171983.38,3.862038364,-0.01
1172043.38,3.862068994,-0.01
1172103.38,3.862099633,-0.01
1172163.38,3.862130281,-0.01
1172223.38,3.862160939,-0.01
1172283.38,3.862191606,-0.01
1172343.38,3.862222282,-0.01
1172403.38,3.862252967,-0.01
1172463.38,3.862283662,-0.01
1172523.38,3.862314365,-0.01
1172583.38,3.862345079,-0.01
1172643.38,3.862375801,-0.01
1172703.38,3.862406533,-0.01
1172763.38,3.862437274,-0.01
1172823.38,3.862468024,-0.01
1172883.38,3.862498783,-0.01
1172943.38,3.862529552,-0.01
1173003.38,3.862560331,-0.01
1173063.38,3.862591118,-0.01
1173123.38,3.862621915,-0.01
1173183.38,3.862652722,-0.01
1173243.38,3.862683538,-0.01
1173303.38,3.862714363,-0.01
1173363.38,3.862745197,-0.01
1173423.38,3.862776041,-0.01
1173483.38,3.862806895,-0.01
1173543.38,3.862837758,-0.01
1173603.38,3.86286863,-0.01
1173663.38,3.862899512,-0.01
1173723.38,3.862930403,-0.01
1173783.38,3.862961304,-0.01
1173843.38,3.862992214,-0.01
1173903.38,3.863023134,-0.01
1173963.38,3.863054063,-0.01
1174023.38,3.863085002,-0.01
1174083.38,3.86311595,-0.01
1174143.38,3.863146908,-0.01
1174203.38,3.863177875,-0.01
1174263.38,3.863208852,-0.01
1174323.38,3.863239839,-0.01
1174383.38,3.863270835,-0.01
1174443.38,3.86330184,-0.01
1174503.38,3.863332856,-0.01
1174563.38,3.86336388,-0.01
1174623.38,3.863394915,-0.01
1174683.38,3.863425959,-0.01
1174743.38,3.863457012,-0.01
1174803.38,3.863488076,-0.01
1174863.38,3.863519149,-0.01
1174923.38,3.863550231,-0.01
1174983.38,3.863581324,-0.01
1175043.38,3.863612426,-0.01
1175103.38,3.863643537,-0.01
1175163.38,3.863674659,-0.01
1175223.38,3.86370579,-0.01
1175283.38,3.86373693,-0.01
1175343.38,3.863768081,-0.01
1175403.38,3.863799241,-0.01
1175463.38,3.863830411,-0.01
1175523.38,3.863861591,-0.01
1175583.38,3.86389278,-0.01
1175643.38,3.86392398,-0.01
1175703.38,3.863955189,-0.01
1175763.38,3.863986408,-0.01
1175823.38,3.864017636,-0.01
1175883.38,3.864048875,-0.01
1175943.38,3.864080123,-0.01
1176003.38,3.864111381,-0.01
1176063.38,3.864142649,-0.01
1176123.38,3.864173927,-0.01
1176183.38,3.864205214,-0.01
1176243.38,3.864236512,-0.01
1176303.38,3.864267819,-0.01
1176363.38,3.864299137,-0.01
1176423.38,3.864330464,-0.01
1176483.38,3.864361801,-0.01
1176543.38,3.864393148,-0.01
1176603.38,3.864424505,-0.01
1176663.38,3.864455872,-0.01
1176723.38,3.864487248,-0.01
1176783.38,3.864518635,-0.01
1176843.38,3.864550032,-0.01
1176903.38,3.864581438,-0.01
1176963.38,3.864612855,-0.01
1177023.38,3.864644282,-0.01
1177083.38,3.864675718,-0.01
1177143.38,3.864707165,-0.01
1177203.38,3.864738621,-0.01
1177263.38,3.864770088,-0.01
1177323.38,3.864801565,-0.01
1177383.38,3.864833051,-0.01
1177443.38,3.864864548,-0.01
1177503.38,3.864896055,-0.01
1177563.38,3.864927572,-0.01
1177623.38,3.864959099,-0.01
1177683.38,3.864990636,-0.01
1177743.38,3.865022183,-0.01
1177803.38,3.86505374,-0.01
1177863.38,3.865085307,-0.01
1177923.38,3.865116885,-0.01
1177983.38,3.865148472,-0.01
1178043.38,3.86518007,-0.01
1178103.38,3.865211678,-0.01
1178163.38,3.865243296,-0.01
1178223.38,3.865274924,-0.01
1178283.38,3.865306562,-0.01
1178343.38,3.865338211,-0.01
1178403.38,3.86536987,-0.01
1178463.38,3.865401539,-0.01
1178523.38,3.865433218,-0.01
1178583.38,3.865464907,-0.01
1178643.38,3.865496606,-0.01
1178703.38,3.865528316,-0.01
1178763.38,3.865560036,-0.01
1178823.38,3.865591767,-0.01
1178883.38,3.865623507,-0.01
1178943.38,3.865655258,-0.01
1179003.38,3.865687019,-0.01
1179063.38,3.86571879,-0.01
1179123.38,3.865750572,-0.01
1179183.38,3.865782364,-0.01
1179243.38,3.865814166,-0.01
1179303.38,3.865845979,-0.01
1179363.38,3.865877802,-0.01
1179423.38,3.865909635,-0.01
1179483.38,3.865941478,-0.01
1179543.38,3.865973332,-0.01
1179603.38,3.866005197,-0.01
1179663.38,3.866037071,-0.01
1179723.38,3.866068956,-0.01
1179783.38,3.866100852,-0.01
1179843.38,3.866132757,-0.01
1179903.38,3.866164674,-0.01
1179963.38,3.8661966,-0.01
1180023.38,3.866228537,-0.01
1180083.38,3.866260485,-0.01
1180143.38,3.866292442,-0.01
1180203.38,3.866324411,-0.01
1180263.38,3.86635639,-0.01
1180323.38,3.866388379,-0.01
1180383.38,3.866420378,-0.01
1180443.38,3.866452389,-0.01
1180503.38,3.866484409,-0.01
1180563.38,3.86651644,-0.01
1180623.38,3.866548482,-0.01
1180683.38,3.866580534,-0.01
1180743.38,3.866612597,-0.01
1180803.38,3.86664467,-0.01
1180863.38,3.866676754,-0.01
1180923.38,3.866708848,-0.01
1180983.38,3.866740953,-0.01
1181043.38,3.866773068,-0.01
1181103.38,3.866805194,-0.01
1181163.38,3.866837331,-0.01
1181223.38,3.866869478,-0.01
1181283.38,3.866901635,-0.01
1181343.38,3.866933803,-0.01
1181403.38,3.866965982,-0.01
1181463.38,3.866998172,-0.01
1181523.38,3.867030372,-0.01
1181583.38,3.867062582,-0.01
1181643.38,3.867094804,-0.01
1181703.38,3.867127036,-0.01
1181763.38,3.867159278,-0.01
1181823.38,3.867191532,-0.01
1181883.38,3.867223796,-0.01
1181943.38,3.86725607,-0.01
1182003.38,3.867288355,-0.01
1182063.38,3.867320651,-0.01
1182123.38,3.867352958,-0.01
1182183.38,3.867385275,-0.01
1182243.38,3.867417603,-0.01
1182303.38,3.867449942,-0.01
1182363.38,3.867482292,-0.01
1182423.38,3.867514652,-0.01
1182483.38,3.867547023,-0.01
1182543.38,3.867579405,-0.01
1182603.38,3.867611797,-0.01
1182663.38,3.8676442,-0.01
1182723.38,3.867676614,-0.01
1182783.38,3.867709039,-0.01
1182843.38,3.867741475,-0.01
1182903.38,3.867773921,-0.01
1182963.38,3.867806378,-0.01
1183023.38,3.867838846,-0.01
1183083.38,3.867871325,-0.01
1183143.38,3.867903814,-0.01
1183203.38,3.867936315,-0.01
1183263.38,3.867968826,-0.01
1183323.38,3.868001348,-0.01
1183383.38,3.868033881,-0.01
1183443.38,3.868066425,-0.01
1183503.38,3.868098979,-0.01
1183563.38,3.868131545,-0.01
1183623.38,3.868164121,-0.01
1183683.38,3.868196708,-0.01
1183743.38,3.868229306,-0.01
1183803.38,3.868261915,-0.01
1183863.38,3.868294535,-0.01
1183923.38,3.868327166,-0.01
1183983.38,3.868359808,-0.01
1184043.38,3.868392461,-0.01
1184103.38,3.868425124,-0.01
1184163.38,3.868457799,-0.01
1184223.38,3.868490484,-0.01
1184283.38,3.868523181,-0.01
1184343.38,3.868555888,-0.01
1184403.38,3.868588606,-0.01
1184463.38,3.868621336,-0.01
1184523.38,3.868654076,-0.01
1184583.38,3.868686827,-0.01
1184643.38,3.86871959,-0.01
1184703.38,3.868752363,-0.01
1184763.38,3.868785147,-0.01
1184823.38,3.868817942,-0.01
1184883.38,3.868850749,-0.01
1184943.38,3.868883566,-0.01
1185003.38,3.868916394,-0.01
1185063.38,3.868949234,-0.01
1185123.38,3.868982084,-0.01
1185183.38,3.869014946,-0.01
1185243.38,3.869047818,-0.01
1185303.38,3.869080702,-0.01
1185363.38,3.869113597,-0.01
1185423.38,3.869146502,-0.01
1185483.38,3.869179419,-0.01
1185543.38,3.869212347,-0.01
1185603.38,3.869245286,-0.01
1185663.38,3.869278236,-0.01
1185723.38,3.869311197,-0.01
1185783.38,3.86934417,-0.01
1185843.38,3.869377153,-0.01
1185903.38,3.869410148,-0.01
1185963.38,3.869443153,-0.01
1186023.38,3.86947617,-0.01
1186083.38,3.869509198,-0.01
1186143.38,3.869542237,-0.01
1186203.38,3.869575287,-0.01
1186263.38,3.869608349,-0.01
1186323.38,3.869641421,-0.01
1186383.38,3.869674505,-0.01
1186443.38,3.8697076,-0.01
1186503.38,3.869740706,-0.01
1186563.38,3.869773823,-0.01
1186623.38,3.869806952,-0.01
1186683.38,3.869840092,-0.01
1186743.38,3.869873242,-0.01
1186803.38,3.869906405,-0.01
1186863.38,3.869939578,-0.01
1186923.38,3.869972762,-0.01
1186983.38,3.870005958,-0.01
1187043.38,3.870039165,-0.01
1187103.38,3.870072383,-0.01
1187163.38,3.870105613,-0.01
1187223.38,3.870138854,-0.01
1187283.38,3.870172106,-0.01
1187343.38,3.870205369,-0.01
1187403.38,3.870238643,-0.01
1187463.38,3.870271929,-0.01
1187523.38,3.870305226,-0.01
1187583.38,3.870338535,-0.01
1187643.38,3.870371854,-0.01
1187703.38,3.870405185,-0.01
1187763.38,3.870438527,-0.01
1187823.38,3.870471881,-0.01
1187883.38,3.870505246,-0.01
1187943.38,3.870538622,-0.01
1188003.38,3.870572009,-0.01
1188063.38,3.870605408,-0.01
1188123.38,3.870638818,-0.01
1188183.38,3.87067224,-0.01
1188243.38,3.870705672,-0.01
1188303.38,3.870739117,-0.01
1188363.38,3.870772572,-0.01
1188423.38,3.870806039,-0.01
1188483.38,3.870839517,-0.01
1188543.38,3.870873007,-0.01
1188603.38,3.870906508,-0.01
1188663.38,3.87094002,-0.01
1188723.38,3.870973544,-0.01
1188783.38,3.871007079,-0.01
1188843.38,3.871040625,-0.01
1188903.38,3.871074183,-0.01
1188963.38,3.871107752,-0.01
1189023.38,3.871141333,-0.01
1189083.38,3.871174925,-0.01
1189143.38,3.871208528,-0.01
1189203.38,3.871242143,-0.01
1189263.38,3.87127577,-0.01
1189323.38,3.871309407,-0.01
1189383.38,3.871343056,-0.01
1189443.38,3.871376717,-0.01
1189503.38,3.871410389,-0.01
1189563.38,3.871444072,-0.01
1189623.38,3.871477767,-0.01
1189683.38,3.871511474,-0.01
1189743.38,3.871545192,-0.01
1189803.38,3.871578921,-0.01
1189863.38,3.871612661,-0.01
1189923.38,3.871646414,-0.01
1189983.38,3.871680177,-0.01
1190043.38,3.871713952,-0.01
1190103.38,3.871747739,-0.01
1190163.38,3.871781537,-0.01
1190223.38,3.871815347,-0.01
1190283.38,3.871849168,-0.01
1190343.38,3.871883,-0.01
1190403.38,3.871916845,-0.01
1190463.38,3.8719507,-0.01
1190523.38,3.871984567,-0.01
1190583.38,3.872018446,-0.01
1190643.38,3.872052336,-0.01
1190703.38,3.872086238,-0.01
1190763.38,3.872120151,-0.01
1190823.38,3.872154075,-0.01
1190883.38,3.872188012,-0.01
1190943.38,3.872221959,-0.01
1191003.38,3.872255919,-0.01
1191063.38,3.872289889,-0.01
1191123.38,3.872323872,-0.01
1191183.38,3.872357866,-0.01
1191243.38,3.872391871,-0.01
1191303.38,3.872425888,-0.01
1191363.38,3.872459917,-0.01
1191423.38,3.872493957,-0.01
1191483.38,3.872528009,-0.01
1191543.38,3.872562072,-0.01
1191603.38,3.872596147,-0.01
1191663.38,3.872630233,-0.01
1191723.38,3.872664331,-0.01
1191783.38,3.872698441,-0.01
1191843.38,3.872732562,-0.01
1191903.38,3.872766695,-0.01
1191963.38,3.872800839,-0.01
1192023.38,3.872834995,-0.01
1192083.38,3.872869162,-0.01
1192143.38,3.872903341,-0.01
1192203.38,3.872937532,-0.01
1192263.38,3.872971734,-0.01
1192323.38,3.873005948,-0.01
1192383.38,3.873040174,-0.01
1192443.38,3.873074411,-0.01
1192503.38,3.87310866,-0.01
1192563.38,3.87314292,-0.01
1192623.38,3.873177192,-0.01
1192683.38,3.873211476,-0.01
1192743.38,3.873245771,-0.01
1192803.38,3.873280078,-0.01
1192863.38,3.873314397,-0.01
1192923.38,3.873348727,-0.01
1192983.38,3.873383069,-0.01
1193043.38,3.873417422,-0.01
1193103.38,3.873451787,-0.01
1193163.38,3.873486164,-0.01
1193223.38,3.873520552,-0.01
1193283.38,3.873554952,-0.01
1193343.38,3.873589364,-0.01
1193403.38,3.873623787,-0.01
1193463.38,3.873658222,-0.01
1193523.38,3.873692669,-0.01
1193583.38,3.873727127,-0.01
1193643.38,3.873761597,-0.01
1193703.38,3.873796079,-0.01
1193763.38,3.873830572,-0.01
1193823.38,3.873865077,-0.01
1193883.38,3.873899593,-0.01
1193943.38,3.873934122,-0.01
1194003.38,3.873968662,-0.01
1194063.38,3.874003213,-0.01
1194123.38,3.874037777,-0.01
1194183.38,3.874072352,-0.01
1194243.38,3.874106938,-0.01
1194303.38,3.874141537,-0.01
1194363.38,3.874176147,-0.01
1194423.38,3.874210768,-0.01
1194483.38,3.874245402,-0.01
1194543.38,3.874280047,-0.01
1194603.38,3.874314704,-0.01
1194663.38,3.874349372,-0.01
1194723.38,3.874384052,-0.01
1194783.38,3.874418744,-0.01
1194843.38,3.874453448,-0.01
1194903.38,3.874488163,-0.01
1194963.38,3.87452289,-0.01
1195023.38,3.874557629,-0.01
1195083.38,3.874592379,-0.01
1195143.38,3.874627141,-0.01
1195203.38,3.874661915,-0.01
1195263.38,3.8746967,-0.01
1195323.38,3.874731497,-0.01
1195383.38,3.874766306,-0.01
1195443.38,3.874801127,-0.01
1195503.38,3.874835959,-0.01
1195563.38,3.874870803,-0.01
1195623.38,3.874905659,-0.01
1195683.38,3.874940526,-0.01
1195743.38,3.874975405,-0.01
1195803.38,3.875010296,-0.01
1195863.38,3.875045199,-0.01
1195923.38,3.875080113,-0.01
1195983.38,3.875115039,-0.01
1196043.38,3.875149977,-0.01
1196103.38,3.875184926,-0.01
1196163.38,3.875219887,-0.01
1196223.38,3.87525486,-0.01
1196283.38,3.875289845,-0.01
1196343.38,3.875324841,-0.01
1196403.38,3.875359849,-0.01
1196463.38,3.875394869,-0.01
1196523.38,3.8754299,-0.01
1196583.38,3.875464943,-0.01
1196643.38,3.875499998,-0.01
1196703.38,3.875535065,-0.01
1196763.38,3.875570143,-0.01
1196823.38,3.875605233,-0.01
1196883.38,3.875640335,-0.01
1196943.38,3.875675448,-0.01
1197003.38,3.875710574,-0.01
1197063.38,3.87574571,-0.01
1197123.38,3.875780859,-0.01
1197183.38,3.875816019,-0.01
1197243.38,3.875851192,-0.01
1197303.38,3.875886375,-0.01
1197363.38,3.875921571,-0.01
1197423.38,3.875956778,-0.01
1197483.38,3.875991997,-0.01
1197543.38,3.876027228,-0.01
1197603.38,3.87606247,-0.01
1197663.38,3.876097724,-0.01
1197723.38,3.87613299,-0.01
1197783.38,3.876168267,-0.01
1197843.38,3.876203557,-0.01
1197903.38,3.876238858,-0.01
1197963.38,3.87627417,-0.01
1198023.38,3.876309495,-0.01
1198083.38,3.876344831,-0.01
1198143.38,3.876380179,-0.01
1198203.38,3.876415538,-0.01
1198263.38,3.876450909,-0.01
1198323.38,3.876486292,-0.01
1198383.38,3.876521687,-0.01
1198443.38,3.876557093,-0.01
1198503.38,3.876592511,-0.01
1198563.38,3.876627941,-0.01
1198623.38,3.876663382,-0.01
1198683.38,3.876698836,-0.01
1198743.38,3.8767343,-0.01
1198803.38,3.876769777,-0.01
1198863.38,3.876805265,-0.01
1198923.38,3.876840765,-0.01
1198983.38,3.876876277,-0.01
1199043.38,3.8769118,-0.01
1199103.38,3.876947335,-0.01
1199163.38,3.876982882,-0.01
1199223.38,3.87701844,-0.01
1199283.38,3.87705401,-0.01
1199343.38,3.877089592,-0.01
1199403.38,3.877125186,-0.01
1199463.38,3.877160791,-0.01
1199523.38,3.877196408,-0.01
1199583.38,3.877232036,-0.01
1199643.38,3.877267676,-0.01
1199703.38,3.877303328,-0.01
1199763.38,3.877338992,-0.01
1199823.38,3.877374667,-0.01
1199883.38,3.877410354,-0.01
1199943.38,3.877446052,-0.01
1200003.38,3.877481763,-0.01
1200063.38,3.877517485,-0.01
1200123.38,3.877553218,-0.01
1200183.38,3.877588963,-0.01
1200243.38,3.87762472,-0.01
1200303.38,3.877660489,-0.01
1200363.38,3.877696269,-0.01
1200423.38,3.877732061,-0.01
1200483.38,3.877767864,-0.01
1200543.38,3.877803679,-0.01
1200603.38,3.877839506,-0.01
1200663.38,3.877875344,-0.01
1200723.38,3.877911194,-0.01
1200783.38,3.877947056,-0.01
1200843.38,3.877982929,-0.01
1200903.38,3.878018814,-0.01
1200963.38,3.878054711,-0.01
1201023.38,3.878090619,-0.01
1201083.38,3.878126539,-0.01
1201143.38,3.87816247,-0.01
1201203.38,3.878198413,-0.01
1201263.38,3.878234368,-0.01
1201323.38,3.878270334,-0.01
1201383.38,3.878306312,-0.01
1201443.38,3.878342301,-0.01
1201503.38,3.878378302,-0.01
1201563.38,3.878414315,-0.01
1201623.38,3.878450339,-0.01
1201683.38,3.878486375,-0.01
1201743.38,3.878522423,-0.01
1201803.38,3.878558482,-0.01
1201863.38,3.878594552,-0.01
1201923.38,3.878630634,-0.01
1201983.38,3.878666728,-0.01
1202043.38,3.878702833,-0.01
1202103.38,3.87873895,-0.01
1202163.38,3.878775079,-0.01
1202223.38,3.878811219,-0.01
1202283.38,3.87884737,-0.01
1202343.38,3.878883533,-0.01
1202403.38,3.878919708,-0.01
1202463.38,3.878955894,-0.01
1202523.38,3.878992092,-0.01
1202583.38,3.879028301,-0.01
1202643.38,3.879064522,-0.01
1202703.38,3.879100754,-0.01
1202763.38,3.879136998,-0.01
1202823.38,3.879173253,-0.01
1202883.38,3.87920952,-0.01
1202943.38,3.879245798,-0.01
1203003.38,3.879282088,-0.01
1203063.38,3.87931839,-0.01
1203123.38,3.879354702,-0.01
1203183.38,3.879391027,-0.01
1203243.38,3.879427363,-0.01
1203303.38,3.87946371,-0.01
1203363.38,3.879500069,-0.01
1203423.38,3.879536439,-0.01
1203483.38,3.879572821,-0.01
1203543.38,3.879609214,-0.01
1203603.38,3.879645619,-0.01
1203663.38,3.879682035,-0.01
1203723.38,3.879718462,-0.01
1203783.38,3.879754901,-0.01
1203843.38,3.879791352,-0.01
1203903.38,3.879827814,-0.01
1203963.38,3.879864287,-0.01
1204023.38,3.879900772,-0.01
1204083.38,3.879937268,-0.01
1204143.38,3.879973775,-0.01
1204203.38,3.880010294,-0.01
1204263.38,3.880046825,-0.01
1204323.38,3.880083366,-0.01
1204383.38,3.88011992,-0.01
1204443.38,3.880156484,-0.01
1204503.38,3.88019306,-0.01
1204563.38,3.880229647,-0.01
1204623.38,3.880266246,-0.01
1204683.38,3.880302856,-0.01
1204743.38,3.880339478,-0.01
1204803.38,3.88037611,-0.01
1204863.38,3.880412754,-0.01
1204923.38,3.88044941,-0.01
1204983.38,3.880486077,-0.01
1205043.38,3.880522755,-0.01
1205103.38,3.880559444,-0.01
1205163.38,3.880596145,-0.01
1205223.38,3.880632857,-0.01
1205283.38,3.880669581,-0.01
1205343.38,3.880706315,-0.01
1205403.38,3.880743061,-0.01
1205463.38,3.880779818,-0.01
1205523.38,3.880816587,-0.01
1205583.38,3.880853367,-0.01
1205643.38,3.880890158,-0.01
1205703.38,3.88092696,-0.01
1205763.38,3.880963774,-0.01
1205823.38,3.881000599,-0.01
1205883.38,3.881037435,-0.01
1205943.38,3.881074282,-0.01
1206003.38,3.881111141,-0.01
1206063.38,3.881148011,-0.01
1206123.38,3.881184892,-0.01
1206183.38,3.881221784,-0.01
1206243.38,3.881258687,-0.01
1206303.38,3.881295602,-0.01
1206363.38,3.881332528,-0.01
1206423.38,3.881369465,-0.01
1206483.38,3.881406413,-0.01
1206543.38,3.881443372,-0.01
1206603.38,3.881480343,-0.01
1206663.38,3.881517324,-0.01
1206723.38,3.881554317,-0.01
1206783.38,3.881591321,-0.01
1206843.38,3.881628336,-0.01
1206903.38,3.881665362,-0.01
1206963.38,3.8817024,-0.01
1207023.38,3.881739448,-0.01
1207083.38,3.881776508,-0.01
1207143.38,3.881813578,-0.01
1207203.38,3.88185066,-0.01
1207263.38,3.881887753,-0.01
1207323.38,3.881924857,-0.01
1207383.38,3.881961972,-0.01
1207443.38,3.881999098,-0.01
1207503.38,3.882036235,-0.01
1207563.38,3.882073383,-0.01
1207623.38,3.882110542,-0.01
1207683.38,3.882147712,-0.01
1207743.38,3.882184893,-0.01
1207803.38,3.882222085,-0.01
1207863.38,3.882259289,-0.01
1207923.38,3.882296503,-0.01
1207983.38,3.882333728,-0.01
1208043.38,3.882370964,-0.01
1208103.38,3.882408211,-0.01
1208163.38,3.882445469,-0.01
1208223.38,3.882482738,-0.01
1208283.38,3.882520018,-0.01
1208343.38,3.882557309,-0.01
1208403.38,3.882594611,-0.01
1208463.38,3.882631923,-0.01
1208523.38,3.882669247,-0.01
1208583.38,3.882706582,-0.01
1208643.38,3.882743927,-0.01
1208703.38,3.882781283,-0.01
1208763.38,3.882818651,-0.01
1208823.38,3.882856029,-0.01
1208883.38,3.882893417,-0.01
1208943.38,3.882930817,-0.01
1209003.38,3.882968228,-0.01
1209063.38,3.883005649,-0.01
1209123.38,3.883043081,-0.01
1209183.38,3.883080524,-0.01
1209243.38,3.883117978,-0.01
1209303.38,3.883155443,-0.01
1209363.38,3.883192918,-0.01
1209423.38,3.883230405,-0.01
1209483.38,3.883267901,-0.01
1209543.38,3.883305409,-0.01
1209603.38,3.883342928,-0.01
1209663.38,3.883380457,-0.01
1209723.38,3.883417997,-0.01
1209783.38,3.883455547,-0.01
1209843.38,3.883493109,-0.01
1209903.38,3.883530681,-0.01
1209963.38,3.883568263,-0.01
1210023.38,3.883605857,-0.01
1210083.38,3.883643461,-0.01
1210143.38,3.883681076,-0.01
1210203.38,3.883718701,-0.01
1210263.38,3.883756337,-0.01
1210323.38,3.883793984,-0.01
1210383.38,3.883831641,-0.01
1210443.38,3.883869309,-0.01
1210503.38,3.883906987,-0.01
1210563.38,3.883944676,-0.01
1210623.38,3.883982376,-0.01
1210683.38,3.884020086,-0.01
1210743.38,3.884057807,-0.01
1210803.38,3.884095538,-0.01
1210863.38,3.88413328,-0.01
1210923.38,3.884171032,-0.01
1210983.38,3.884208795,-0.01
1211043.38,3.884246568,-0.01
1211103.38,3.884284352,-0.01
1211163.38,3.884322146,-0.01
1211223.38,3.884359951,-0.01
1211283.38,3.884397766,-0.01
1211343.38,3.884435592,-0.01
1211403.38,3.884473428,-0.01
1211463.38,3.884511275,-0.01
1211523.38,3.884549132,-0.01
1211583.38,3.884586999,-0.01
1211643.38,3.884624877,-0.01
1211703.38,3.884662765,-0.01
1211763.38,3.884700664,-0.01
1211823.38,3.884738572,-0.01
1211883.38,3.884776492,-0.01
1211943.38,3.884814421,-0.01
1212003.38,3.884852361,-0.01
1212063.38,3.884890311,-0.01
1212123.38,3.884928272,-0.01
1212183.38,3.884966243,-0.01
1212243.38,3.885004224,-0.01
1212303.38,3.885042215,-0.01
1212363.38,3.885080217,-0.01
1212423.38,3.885118228,-0.01
1212483.38,3.885156251,-0.01
1212543.38,3.885194283,-0.01
1212603.38,3.885232325,-0.01
1212663.38,3.885270378,-0.01
1212723.38,3.885308441,-0.01
1212783.38,3.885346514,-0.01
1212843.38,3.885384597,-0.01
1212903.38,3.88542269,-0.01
1212963.38,3.885460794,-0.01
1213023.38,3.885498908,-0.01
1213083.38,3.885537031,-0.01
1213143.38,3.885575165,-0.01
1213203.38,3.885613309,-0.01
1213263.38,3.885651463,-0.01
1213323.38,3.885689627,-0.01
1213383.38,3.885727801,-0.01
1213443.38,3.885765985,-0.01
1213503.38,3.885804179,-0.01
1213563.38,3.885842384,-0.01
1213623.38,3.885880598,-0.01
1213683.38,3.885918822,-0.01
1213743.38,3.885957056,-0.01
1213803.38,3.8859953,-0.01
1213863.38,3.886033554,-0.01
1213923.38,3.886071818,-0.01
1213983.38,3.886110092,-0.01
1214043.38,3.886148376,-0.01
1214103.38,3.886186669,-0.01
1214163.38,3.886224973,-0.01
1214223.38,3.886263286,-0.01
1214283.38,3.886301609,-0.01
1214343.38,3.886339943,-0.01
1214403.38,3.886378285,-0.01
1214463.38,3.886416638,-0.01
1214523.38,3.886455001,-0.01
1214583.38,3.886493373,-0.01
1214643.38,3.886531755,-0.01
1214703.38,3.886570147,-0.01
1214763.38,3.886608549,-0.01
1214823.38,3.88664696,-0.01
1214883.38,3.886685381,-0.01
1214943.38,3.886723812,-0.01
1215003.38,3.886762252,-0.01
1215063.38,3.886800702,-0.01
1215123.38,3.886839162,-0.01
1215183.38,3.886877632,-0.01
1215243.38,3.886916111,-0.01
1215303.38,3.8869546,-0.01
1215363.38,3.886993098,-0.01
1215423.38,3.887031606,-0.01
1215483.38,3.887070123,-0.01
1215543.38,3.88710865,-0.01
1215603.38,3.887147187,-0.01
1215663.38,3.887185733,-0.01
1215723.38,3.887224289,-0.01
1215783.38,3.887262854,-0.01
1215843.38,3.887301429,-0.01
1215903.38,3.887340013,-0.01
1215963.38,3.887378606,-0.01
1216023.38,3.887417209,-0.01
1216083.38,3.887455822,-0.01
1216143.38,3.887494444,-0.01
1216203.38,3.887533075,-0.01
1216263.38,3.887571716,-0.01
1216323.38,3.887610366,-0.01
1216383.38,3.887649025,-0.01
1216443.38,3.887687694,-0.01
1216503.38,3.887726372,-0.01
1216563.38,3.88776506,-0.01
1216623.38,3.887803756,-0.01
1216683.38,3.887842462,-0.01
1216743.38,3.887881178,-0.01
1216803.38,3.887919902,-0.01
1216863.38,3.887958636,-0.01
1216923.38,3.887997379,-0.01
1216983.38,3.888036131,-0.01
1217043.38,3.888074892,-0.01
1217103.38,3.888113663,-0.01
1217163.38,3.888152443,-0.01
1217223.38,3.888191232,-0.01
1217283.38,3.88823003,-0.01
1217343.38,3.888268837,-0.01
1217403.38,3.888307653,-0.01
1217463.38,3.888346478,-0.01
1217523.38,3.888385313,-0.01
1217583.38,3.888424156,-0.01
