,discharge_energy_wh,charge_capacity_ah,V,discharge_capacity_ah,step_index,step_time_s,charge_energy_wh,I,t,cycle_index,datetime
22985,15.24291597,2.493259451,3.818499088,4.123943313,26,35891.86141,9.005423273,0.250076681,190446.4869,26,2022-12-08 18:10:53-05:00
22986,15.24291597,2.493955387,3.81866169,4.123943313,26,35901.87978,9.008080831,0.250076681,190456.5053,26,2022-12-08 18:11:03-05:00
22987,15.24291597,2.494652089,3.818824053,4.123943313,26,35911.90889,9.010741404,0.250076681,190466.5344,26,2022-12-08 18:11:13-05:00
22988,15.24291597,2.495348628,3.818986654,4.123943313,26,35921.93516,9.01340145,0.250076681,190476.5607,26,2022-12-08 18:11:23-05:00
22989,15.24291597,2.496045166,3.818986654,4.123943313,26,35931.96143,9.016061572,0.250076681,190486.5869,26,2022-12-08 18:11:33-05:00
22990,15.24291597,2.496740465,3.819149017,4.123943313,26,35941.97082,9.01871705,0.249900222,190496.5963,26,2022-12-08 18:11:43-05:00
22991,15.24291597,2.497436832,3.81947422,4.123943313,26,35951.99495,9.021376718,0.250076681,190506.6205,26,2022-12-08 18:11:53-05:00
22992,15.24291597,2.498131609,3.819636583,4.123943313,26,35961.99623,9.024030428,0.250076681,190516.6217,26,2022-12-08 18:12:03-05:00
22993,15.24291597,2.498826936,3.819636583,4.123943313,26,35972.00551,9.026686332,0.250076681,190526.631,26,2022-12-08 18:12:13-05:00
22994,15.24291597,2.499522614,3.819636583,4.123943313,26,35982.01985,9.029343681,0.250076681,190536.6454,26,2022-12-08 18:12:23-05:00
22995,15.24291597,2.500217414,3.819961548,4.123943313,26,35992.02308,9.031997764,0.249900222,190546.6486,26,2022-12-08 18:12:33-05:00
22996,15.24291597,2.500913227,3.820124149,4.123943313,26,36002.04037,9.034655806,0.249900222,190556.6659,26,2022-12-08 18:12:43-05:00
22997,15.24291597,2.501608717,3.820286512,4.123943313,26,36012.05269,9.037312715,0.250253171,190566.6782,26,2022-12-08 18:12:53-05:00
22998,15.24291597,2.502304326,3.820286512,4.123943313,26,36022.06615,9.039970163,0.250076681,190576.6917,26,2022-12-08 18:13:03-05:00
22999,15.24291597,2.502999272,3.820449114,4.123943313,26,36032.07046,9.042625175,0.250076681,190586.696,26,2022-12-08 18:13:13-05:00
23000,15.24291597,2.503695837,3.820611477,4.123943313,26,36042.0975,9.045286476,0.250076681,190596.723,26,2022-12-08 18:13:23-05:00
23001,15.24291597,2.504390971,3.820936441,4.123943313,26,36052.10379,9.047942424,0.250076681,190606.7293,26,2022-12-08 18:13:33-05:00
23002,15.24291597,2.505086579,3.820936441,4.123943313,26,36062.11711,9.050600284,0.250076681,190616.7426,26,2022-12-08 18:13:43-05:00
23003,15.24291597,2.505781768,3.821261406,4.123943313,26,36072.1244,9.053256631,0.250076681,190626.7499,26,2022-12-08 18:13:53-05:00
23004,15.24291597,2.506478624,3.821261406,4.123943313,26,36082.15482,9.05591945,0.249900222,190636.7803,26,2022-12-08 18:14:03-05:00
23005,15.24291597,2.507174568,3.821424007,4.123943313,26,36092.1729,9.058578884,0.250076681,190646.7984,26,2022-12-08 18:14:13-05:00
23006,15.24291597,2.507869732,3.821424007,4.123943313,26,36102.18033,9.061235425,0.250076681,190656.8058,26,2022-12-08 18:14:23-05:00
23007,15.24291597,2.508565171,3.821424007,4.123943313,26,36112.19153,9.063893098,0.249900222,190666.817,26,2022-12-08 18:14:33-05:00
23008,15.24291597,2.509260318,3.821748972,4.123943313,26,36122.19899,9.06654973,0.250253171,190676.8245,26,2022-12-08 18:14:43-05:00
23009,15.24291597,2.509955657,3.822073936,4.123943313,26,36132.20922,9.069207191,0.250253171,190686.8347,26,2022-12-08 18:14:53-05:00
23010,15.24291597,2.51065056,3.822073936,4.123943313,26,36142.21151,9.071863113,0.250076681,190696.837,26,2022-12-08 18:15:03-05:00
23011,15.24291597,2.511346986,3.822236538,4.123943313,26,36152.23686,9.074524958,0.250076681,190706.8624,26,2022-12-08 18:15:13-05:00
23012,15.24291597,2.512042304,3.822398901,4.123943313,26,36162.24609,9.077182681,0.250076681,190716.8716,26,2022-12-08 18:15:23-05:00
23013,15.24291597,2.512737955,3.822561502,4.123943313,26,36172.26036,9.079841773,0.249900222,190726.8859,26,2022-12-08 18:15:33-05:00
23014,15.24291597,2.513432705,3.822723866,4.123943313,26,36182.26091,9.082497525,0.250076681,190736.8864,26,2022-12-08 18:15:43-05:00
23015,15.24291597,2.51412947,3.822886467,4.123943313,26,36192.29116,9.085161069,0.250076681,190746.9167,26,2022-12-08 18:15:53-05:00
23016,15.24291597,2.514826242,3.822886467,4.123943313,26,36202.32108,9.087824734,0.249900222,190756.9466,26,2022-12-08 18:16:03-05:00
23017,15.24291597,2.515521012,3.82304883,4.123943313,26,36212.32233,9.090480825,0.249900222,190766.9478,26,2022-12-08 18:16:13-05:00
23018,15.24291597,2.516216521,3.823373795,4.123943313,26,36222.33365,9.093139848,0.250253171,190776.9592,26,2022-12-08 18:16:23-05:00
23019,15.24291597,2.516911312,3.823211432,4.123943313,26,36232.33601,9.095796228,0.250076681,190786.9615,26,2022-12-08 18:16:33-05:00
23020,15.24291597,2.517606922,3.823536396,4.123943313,26,36242.34918,9.098455835,0.250076681,190796.9747,26,2022-12-08 18:16:43-05:00
23021,15.24291597,2.518302642,3.823698759,4.123943313,26,36252.36352,9.101115966,0.250076681,190806.989,26,2022-12-08 18:16:53-05:00
23022,15.24291597,2.518997398,3.823698759,4.123943313,26,36262.3649,9.103772521,0.250076681,190816.9904,26,2022-12-08 18:17:03-05:00
23023,15.24291597,2.51969219,3.823698759,4.123943313,26,36272.36623,9.106429305,0.249900222,190826.9917,26,2022-12-08 18:17:13-05:00
23024,15.24291597,2.520388027,3.824023724,4.123943313,26,36282.38337,9.109090191,0.250076681,190837.0089,26,2022-12-08 18:17:23-05:00
23025,15.24291597,2.521082899,3.824023724,4.123943313,26,36292.38582,9.111747479,0.250076681,190847.0113,26,2022-12-08 18:17:33-05:00
23026,15.24291597,2.521777772,3.824348688,4.123943313,26,36302.3889,9.114404846,0.250076681,190857.0144,26,2022-12-08 18:17:43-05:00
23027,15.24291597,2.522473771,3.82451129,4.123943313,26,36312.40736,9.117066617,0.250076681,190867.0329,26,2022-12-08 18:17:53-05:00
23028,15.24291597,2.523168921,3.824673653,4.123943313,26,36322.41457,9.119725245,0.250253171,190877.0401,26,2022-12-08 18:18:03-05:00
23029,15.24291597,2.523865412,3.824836254,4.123943313,26,36332.4409,9.122389117,0.250076681,190887.0664,26,2022-12-08 18:18:13-05:00
23030,15.24291597,2.524562145,3.824998856,4.123943313,26,36342.47015,9.125054012,0.250076681,190897.0956,26,2022-12-08 18:18:23-05:00
23031,15.24291597,2.525258125,3.825161219,4.123943313,26,36352.48835,9.127716133,0.250076681,190907.1138,26,2022-12-08 18:18:33-05:00
23032,15.24291597,2.525954682,3.82532382,4.123943313,26,36362.51563,9.130380555,0.250253171,190917.1411,26,2022-12-08 18:18:43-05:00
23033,15.24291597,2.52664945,3.82532382,4.123943313,26,36372.51694,9.133038242,0.249900222,190927.1424,26,2022-12-08 18:18:53-05:00
23034,15.24291597,2.527345206,3.825486183,4.123943313,26,36382.53217,9.135699804,0.249900222,190937.1577,26,2022-12-08 18:19:03-05:00
23035,15.24291597,2.528040725,3.825648785,4.123943313,26,36392.54453,9.138360536,0.250076681,190947.17,26,2022-12-08 18:19:14-05:00
23036,15.24291597,2.528737214,3.825811148,4.123943313,26,36402.57173,9.141025088,0.249900222,190957.1972,26,2022-12-08 18:19:24-05:00
23037,15.24291597,2.529432,3.825811148,4.123943313,26,36412.57355,9.143683219,0.250076681,190967.1991,26,2022-12-08 18:19:34-05:00
23038,15.24291597,2.530128049,3.826136112,4.123943313,26,36422.59333,9.146346277,0.249900222,190977.2188,26,2022-12-08 18:19:44-05:00
23039,15.24291597,2.530823362,3.826298714,4.123943313,26,36432.60265,9.149006626,0.250076681,190987.2282,26,2022-12-08 18:19:54-05:00
23040,15.24291597,2.53151812,3.826298714,4.123943313,26,36442.60291,9.151664961,0.249900222,190997.2284,26,2022-12-08 18:20:04-05:00
23041,15.24291597,2.532213481,3.826461077,4.123943313,26,36452.61234,9.154325692,0.250076681,191007.2378,26,2022-12-08 18:20:14-05:00
23042,15.24291597,2.532908245,3.826461077,4.123943313,26,36462.61255,9.15698425,0.250076681,191017.2381,26,2022-12-08 18:20:24-05:00
23043,15.24291597,2.533603533,3.826786041,4.123943313,26,36472.62089,9.159644901,0.250076681,191027.2464,26,2022-12-08 18:20:34-05:00
23044,15.24291597,2.534300241,3.826786041,4.123943313,26,36482.65015,9.162311051,0.250076681,191037.2756,26,2022-12-08 18:20:44-05:00
23045,15.24291597,2.534996858,3.826786041,4.123943313,26,36492.67737,9.164976891,0.250076681,191047.3029,26,2022-12-08 18:20:54-05:00
23046,15.24291597,2.535692154,3.826948643,4.123943313,26,36502.68473,9.167637741,0.250253171,191057.3102,26,2022-12-08 18:21:04-05:00
23047,15.24291597,2.536387454,3.827273607,4.123943313,26,36512.69315,9.170298697,0.250076681,191067.3187,26,2022-12-08 18:21:14-05:00
23048,15.24291597,2.537084034,3.82743597,4.123943313,26,36522.72019,9.172964724,0.250076681,191077.3457,26,2022-12-08 18:21:24-05:00
23049,15.24291597,2.537779423,3.827761173,4.123943313,26,36532.73061,9.175626347,0.250253171,191087.3561,26,2022-12-08 18:21:34-05:00
23050,15.24291597,2.538475514,3.827598572,4.123943313,26,36542.75068,9.178290774,0.250076681,191097.3762,26,2022-12-08 18:21:44-05:00
23051,15.24291597,2.539170752,3.827923536,4.123943313,26,36552.75906,9.180952021,0.250253171,191107.3846,26,2022-12-08 18:21:54-05:00
23052,15.24291597,2.539866615,3.827923536,4.123943313,26,36562.77724,9.183615761,0.250076681,191117.4027,26,2022-12-08 18:22:04-05:00
23053,15.24291597,2.540562757,3.828086138,4.123943313,26,36572.79968,9.186280656,0.250076681,191127.4252,26,2022-12-08 18:22:14-05:00
23054,15.24291597,2.541258281,3.828411102,4.123943313,26,36582.81227,9.188943285,0.250076681,191137.4378,26,2022-12-08 18:22:24-05:00
23055,15.24291597,2.541952949,3.828411102,4.123943313,26,36592.81255,9.191602739,0.250076681,191147.438,26,2022-12-08 18:22:34-05:00
23056,15.24291597,2.542648918,3.828573465,4.123943313,26,36602.83138,9.194267274,0.250076681,191157.4569,26,2022-12-08 18:22:44-05:00
23057,15.24291597,2.543345043,3.828736067,4.123943313,26,36612.85372,9.196932527,0.249900222,191167.4792,26,2022-12-08 18:22:54-05:00
23058,15.24291597,2.544039771,3.82889843,4.123943313,26,36622.85501,9.199592528,0.249900222,191177.4805,26,2022-12-08 18:23:04-05:00
23059,15.24291597,2.544734398,3.829061031,4.123943313,26,36632.8554,9.202252228,0.250076681,191187.4809,26,2022-12-08 18:23:14-05:00
23060,15.24291597,2.545429802,3.829385996,4.123943313,26,36642.86569,9.204915025,0.250253171,191197.4912,26,2022-12-08 18:23:24-05:00
23061,15.24291597,2.546126344,3.829385996,4.123943313,26,36652.8928,9.207582276,0.250253171,191207.5183,26,2022-12-08 18:23:34-05:00
23062,15.24291597,2.5468214,3.829385996,4.123943313,26,36662.89927,9.210243902,0.250076681,191217.5248,26,2022-12-08 18:23:44-05:00
23063,15.24291597,2.547517625,3.829548359,4.123943313,26,36672.92137,9.212910094,0.250076681,191227.5469,26,2022-12-08 18:23:54-05:00
23064,15.24291597,2.548213547,3.829873323,4.123943313,26,36682.94068,9.215575209,0.250076681,191237.5662,26,2022-12-08 18:24:04-05:00
23065,15.24291597,2.548909125,3.829873323,4.123943313,26,36692.95417,9.218239142,0.249900222,191247.5797,26,2022-12-08 18:24:14-05:00
23066,15.24291597,2.549605246,3.830035925,4.123943313,26,36702.97531,9.220905256,0.250076681,191257.6008,26,2022-12-08 18:24:24-05:00
23067,15.24291597,2.550300151,3.830198288,4.123943313,26,36712.97949,9.223566824,0.250076681,191267.605,26,2022-12-08 18:24:34-05:00
23068,15.24291597,2.550995609,3.830360889,4.123943313,26,36722.99177,9.226230603,0.250076681,191277.6173,26,2022-12-08 18:24:44-05:00
23069,15.24291597,2.551691029,3.830360889,4.123943313,26,36733.00316,9.228894331,0.250076681,191287.6287,26,2022-12-08 18:24:54-05:00
23070,15.24291597,2.552387261,3.830685854,4.123943313,26,36743.02635,9.231561274,0.250253171,191297.6519,26,2022-12-08 18:25:04-05:00
23071,15.24291597,2.553082665,3.830685854,4.123943313,26,36753.03764,9.234225131,0.249900222,191307.6631,26,2022-12-08 18:25:14-05:00
23072,15.24291597,2.553779234,3.830848455,4.123943313,26,36763.06606,9.236893554,0.250253171,191317.6916,26,2022-12-08 18:25:24-05:00
23073,15.24291597,2.554475596,3.831010818,4.123943313,26,36773.0906,9.239561288,0.249900222,191327.7161,26,2022-12-08 18:25:34-05:00
23074,15.24291597,2.555171636,3.83117342,4.123943313,26,36783.11076,9.242227897,0.250253171,191337.7363,26,2022-12-08 18:25:44-05:00
23075,15.24291597,2.555866976,3.831335783,4.123943313,26,36793.12093,9.244891927,0.250076681,191347.7464,26,2022-12-08 18:25:54-05:00
23076,15.24291597,2.556562869,3.831498384,4.123943313,26,36803.13905,9.247558179,0.250076681,191357.7645,26,2022-12-08 18:26:04-05:00
23077,15.24291597,2.557258367,3.831498384,4.123943313,26,36813.15139,9.250223024,0.249900222,191367.7769,26,2022-12-08 18:26:14-05:00
23078,15.24291597,2.557954484,3.831660748,4.123943313,26,36823.17265,9.252890342,0.249900222,191377.7982,26,2022-12-08 18:26:24-05:00
23079,15.24291597,2.55865043,3.831823349,4.123943313,26,36833.1909,9.25555711,0.250076681,191387.8164,26,2022-12-08 18:26:34-05:00
23080,15.24291597,2.559346163,3.831985712,4.123943313,26,36843.20621,9.258223138,0.250076681,191397.8317,26,2022-12-08 18:26:44-05:00
23081,15.24291597,2.560041179,3.832310677,4.123943313,26,36853.21154,9.26088649,0.250076681,191407.837,26,2022-12-08 18:26:54-05:00
23082,15.24291597,2.560736244,3.832310677,4.123943313,26,36863.21567,9.263550156,0.250076681,191417.8412,26,2022-12-08 18:27:04-05:00
23083,15.24291597,2.561431149,3.832473278,4.123943313,26,36873.21914,9.266213303,0.250076681,191427.8446,26,2022-12-08 18:27:14-05:00
23084,15.24291597,2.562126006,3.832635641,4.123943313,26,36883.22248,9.268876379,0.250076681,191437.848,26,2022-12-08 18:27:24-05:00
23085,15.24291597,2.562822512,3.832798243,4.123943313,26,36893.24961,9.271545877,0.250076681,191447.8751,26,2022-12-08 18:27:34-05:00
23086,15.24291597,2.56351895,3.832960606,4.123943313,26,36903.27516,9.27421522,0.250253171,191457.9007,26,2022-12-08 18:27:44-05:00
23087,15.24291597,2.564214313,3.832960606,4.123943313,26,36913.28528,9.276880545,0.249900222,191467.9108,26,2022-12-08 18:27:54-05:00
23088,15.24291597,2.56491057,3.833123207,4.123943313,26,36923.30892,9.279549399,0.250076681,191477.9344,26,2022-12-08 18:28:04-05:00
23089,15.24291597,2.56560734,3.83328557,4.123943313,26,36933.33871,9.282220304,0.250076681,191487.9642,26,2022-12-08 18:28:14-05:00
23090,15.24291597,2.566302547,3.833448172,4.123943313,26,36943.34697,9.284885309,0.250076681,191497.9725,26,2022-12-08 18:28:24-05:00
23091,15.24291597,2.566998226,3.833610773,4.123943313,26,36953.36228,9.28755223,0.250076681,191507.9878,26,2022-12-08 18:28:34-05:00
23092,15.24291597,2.567693505,3.833773136,4.123943313,26,36963.37051,9.290217732,0.250076681,191517.996,26,2022-12-08 18:28:44-05:00
23093,15.24291597,2.568390167,3.833935738,4.123943313,26,36973.39882,9.292888643,0.250076681,191528.0243,26,2022-12-08 18:28:54-05:00
23094,15.24291597,2.569086247,3.834098101,4.123943313,26,36983.41842,9.295557429,0.250076681,191538.0439,26,2022-12-08 18:29:04-05:00
23095,15.24291597,2.569782097,3.834260702,4.123943313,26,36993.43558,9.298225415,0.250076681,191548.0611,26,2022-12-08 18:29:14-05:00
23096,15.24291597,2.570478829,3.834423065,4.123943313,26,37003.46567,9.300896892,0.250076681,191558.0912,26,2022-12-08 18:29:24-05:00
23097,15.24291597,2.571173841,3.834585667,4.123943313,26,37013.47133,9.303561878,0.250253171,191568.0968,26,2022-12-08 18:29:34-05:00
23098,15.24291597,2.571869067,3.83474803,4.123943313,26,37023.47942,9.306227779,0.250076681,191578.1049,26,2022-12-08 18:29:44-05:00
23099,15.24291597,2.572564678,3.834585667,4.123943313,26,37033.49268,9.308895233,0.249900222,191588.1182,26,2022-12-08 18:29:54-05:00
23100,15.24291597,2.573260727,3.834910631,4.123943313,26,37043.51216,9.311564463,0.250076681,191598.1377,26,2022-12-08 18:30:04-05:00
23101,15.24291597,2.573956941,3.835072994,4.123943313,26,37053.53508,9.314234432,0.249900222,191608.1606,26,2022-12-08 18:30:14-05:00
23102,15.24291597,2.574652153,3.835235596,4.123943313,26,37063.54358,9.316900688,0.250076681,191618.1691,26,2022-12-08 18:30:24-05:00
23103,15.24291597,2.575348803,3.835397959,4.123943313,26,37073.57174,9.319572561,0.250253171,191628.1972,26,2022-12-08 18:30:35-05:00
23104,15.24291597,2.576043628,3.83556056,4.123943313,26,37083.57401,9.32223753,0.250076681,191638.1995,26,2022-12-08 18:30:45-05:00
23105,15.24291597,2.576738573,3.83556056,4.123943313,26,37093.57845,9.324903063,0.250076681,191648.204,26,2022-12-08 18:30:55-05:00
23106,15.24291597,2.577434877,3.835722923,4.123943313,26,37103.60171,9.327573904,0.249900222,191658.2272,26,2022-12-08 18:31:05-05:00
23107,15.24291597,2.578130733,3.836047888,4.123943313,26,37113.61907,9.330243135,0.250076681,191668.2446,26,2022-12-08 18:31:15-05:00
23108,15.24291597,2.578826173,3.836210489,4.123943313,26,37123.63034,9.332910848,0.250253171,191678.2558,26,2022-12-08 18:31:25-05:00
23109,15.24291597,2.579521013,3.836210489,4.123943313,26,37133.63276,9.335576366,0.249900222,191688.2583,26,2022-12-08 18:31:35-05:00
23110,15.24291597,2.580216232,3.836373091,4.123943313,26,37143.6407,9.338243444,0.250076681,191698.2662,26,2022-12-08 18:31:45-05:00
23111,15.24291597,2.580910984,3.836535454,4.123943313,26,37153.64195,9.340908844,0.250076681,191708.2675,26,2022-12-08 18:31:55-05:00
23112,15.24291597,2.58160771,3.836698055,4.123943313,26,37163.67132,9.34358191,0.250076681,191718.2968,26,2022-12-08 18:32:05-05:00
23113,15.24291597,2.582303247,3.83702302,4.123943313,26,37173.68369,9.346250518,0.250253171,191728.3092,26,2022-12-08 18:32:15-05:00
23114,15.24291597,2.582999491,3.83702302,4.123943313,26,37183.70587,9.348921946,0.250076681,191738.3314,26,2022-12-08 18:32:25-05:00
23115,15.24291597,2.58369551,3.83702302,4.123943313,26,37193.72514,9.351592609,0.250076681,191748.3506,26,2022-12-08 18:32:35-05:00
23116,15.24291597,2.58439192,3.837185383,4.123943313,26,37203.7494,9.354264857,0.250076681,191758.3749,26,2022-12-08 18:32:45-05:00
23117,15.24291597,2.585087681,3.837185383,4.123943313,26,37213.76471,9.356934686,0.250076681,191768.3902,26,2022-12-08 18:32:55-05:00
23118,15.24291597,2.585783087,3.837510347,4.123943313,26,37223.7749,9.359603256,0.250076681,191778.4004,26,2022-12-08 18:33:05-05:00
23119,15.24291597,2.58647948,3.837835312,4.123943313,26,37233.80032,9.362275729,0.250076681,191788.4258,26,2022-12-08 18:33:15-05:00
23120,15.24291597,2.587175827,3.837835312,4.123943313,26,37243.82461,9.364948158,0.250076681,191798.4501,26,2022-12-08 18:33:25-05:00
23121,15.24291597,2.587872316,3.837835312,4.123943313,26,37253.85082,9.36762123,0.249900222,191808.4763,26,2022-12-08 18:33:35-05:00
23122,15.24291597,2.588567172,3.837997913,4.123943313,26,37263.85305,9.37028814,0.249900222,191818.4786,26,2022-12-08 18:33:45-05:00
23123,15.24291597,2.589263011,3.838322878,4.123943313,26,37273.87034,9.372958922,0.250076681,191828.4958,26,2022-12-08 18:33:55-05:00
23124,15.24291597,2.589959077,3.838485241,4.123943313,26,37283.89067,9.375630683,0.250253171,191838.5162,26,2022-12-08 18:34:05-05:00
23125,15.24291597,2.590654481,3.838485241,4.123943313,26,37293.90124,9.378299994,0.250076681,191848.5267,26,2022-12-08 18:34:15-05:00
23126,15.24291597,2.591351165,3.838647842,4.123943313,26,37303.93028,9.380974316,0.250076681,191858.5558,26,2022-12-08 18:34:25-05:00
23127,15.24291597,2.59204643,3.838972807,4.123943313,26,37313.93843,9.3836433,0.250076681,191868.5639,26,2022-12-08 18:34:35-05:00
23128,15.24291597,2.592742368,3.838972807,4.123943313,26,37323.95674,9.386314972,0.249900222,191878.5822,26,2022-12-08 18:34:45-05:00
23129,15.24291597,2.593437295,3.839135408,4.123943313,26,37333.961,9.388982862,0.250076681,191888.5865,26,2022-12-08 18:34:55-05:00
23130,15.24291597,2.594131983,3.839297771,4.123943313,26,37343.9613,9.391649954,0.250076681,191898.5868,26,2022-12-08 18:35:05-05:00
23131,15.24291597,2.594826694,3.839622736,4.123943313,26,37353.96165,9.39431723,0.250253171,191908.5872,26,2022-12-08 18:35:15-05:00
23132,15.24291597,2.59552352,3.839460373,4.123943313,26,37363.99286,9.39699272,0.249723762,191918.6184,26,2022-12-08 18:35:25-05:00
23133,15.24291597,2.596218475,3.839785337,4.123943313,26,37373.99651,9.399661137,0.250076681,191928.622,26,2022-12-08 18:35:35-05:00
23134,15.24291597,2.596915055,3.839947701,4.123943313,26,37384.02354,9.402335866,0.250076681,191938.649,26,2022-12-08 18:35:45-05:00
23135,15.24291597,2.597611118,3.840110302,4.123943313,26,37394.04408,9.405008694,0.250076681,191948.6696,26,2022-12-08 18:35:55-05:00
23136,15.24291597,2.59830662,3.840110302,4.123943313,26,37404.05608,9.40767949,0.250076681,191958.6816,26,2022-12-08 18:36:05-05:00
23137,15.24291597,2.599001937,3.840435266,4.123943313,26,37414.0654,9.410349688,0.250253171,191968.6909,26,2022-12-08 18:36:15-05:00
23138,15.24291597,2.599697467,3.840435266,4.123943313,26,37424.07788,9.413020816,0.250076681,191978.7034,26,2022-12-08 18:36:25-05:00
23139,15.24291597,2.600392981,3.84059763,4.123943313,26,37434.08986,9.415691987,0.250076681,191988.7154,26,2022-12-08 18:36:35-05:00
23140,15.24291597,2.601089671,3.840760231,4.123943313,26,37444.11923,9.418367783,0.249900222,191998.7447,26,2022-12-08 18:36:45-05:00
23141,15.24291597,2.601784861,3.840922594,4.123943313,26,37454.12663,9.421037918,0.250253171,192008.7521,26,2022-12-08 18:36:55-05:00
23142,15.24291597,2.602481265,3.840922594,4.123943313,26,37464.15183,9.423712811,0.250076681,192018.7773,26,2022-12-08 18:37:05-05:00
23143,15.24291597,2.603177834,3.841247559,4.123943313,26,37474.17898,9.426388424,0.250076681,192028.8045,26,2022-12-08 18:37:15-05:00
23144,15.24291597,2.603874525,3.841247559,4.123943313,26,37484.20822,9.429064619,0.249900222,192038.8337,26,2022-12-08 18:37:25-05:00
23145,15.24291597,2.604570727,3.841572523,4.123943313,26,37494.22995,9.431739055,0.250253171,192048.8555,26,2022-12-08 18:37:35-05:00
23146,15.24291597,2.605266774,3.841572523,4.123943313,26,37504.24978,9.434412989,0.249900222,192058.8753,26,2022-12-08 18:37:45-05:00
23147,15.24291597,2.605963353,3.841735125,4.123943313,26,37514.27713,9.437089076,0.249900222,192068.9026,26,2022-12-08 18:37:55-05:00
23148,15.24291597,2.606658415,3.841897726,4.123943313,26,37524.28363,9.439759432,0.250076681,192078.9091,26,2022-12-08 18:38:05-05:00
23149,15.24291597,2.607353196,3.842222691,4.123943313,26,37534.28506,9.442428838,0.250076681,192088.9106,26,2022-12-08 18:38:15-05:00
23150,15.24291597,2.608048489,3.842222691,4.123943313,26,37544.29332,9.445100308,0.250076681,192098.9188,26,2022-12-08 18:38:25-05:00
23151,15.24291597,2.60874341,3.842385054,4.123943313,26,37554.29659,9.447770423,0.250253171,192108.9221,26,2022-12-08 18:38:35-05:00
23152,15.24291597,2.609438127,3.842385054,4.123943313,26,37564.29789,9.450439832,0.250076681,192118.9234,26,2022-12-08 18:38:45-05:00
23153,15.24291597,2.610134649,3.842710018,4.123943313,26,37574.32403,9.453116283,0.250076681,192128.9495,26,2022-12-08 18:38:55-05:00
23154,15.24291597,2.61083035,3.84287262,4.123943313,26,37584.33929,9.45578969,0.249900222,192138.9648,26,2022-12-08 18:39:05-05:00
23155,15.24291597,2.611526129,3.843034983,4.123943313,26,37594.35475,9.458463521,0.250253171,192148.9803,26,2022-12-08 18:39:15-05:00
23156,15.24291597,2.612221087,3.843197584,4.123943313,26,37604.35892,9.4611343,0.250253171,192158.9844,26,2022-12-08 18:39:25-05:00
23157,15.24291597,2.612917026,3.843359947,4.123943313,26,37614.3773,9.463808958,0.250076681,192169.0028,26,2022-12-08 18:39:35-05:00
23158,15.24291597,2.613612106,3.843359947,4.123943313,26,37624.3835,9.466480411,0.250076681,192179.009,26,2022-12-08 18:39:45-05:00
23159,15.24291597,2.614307868,3.843522549,4.123943313,26,37634.39872,9.469154598,0.250076681,192189.0242,26,2022-12-08 18:39:55-05:00
23160,15.24291597,2.615003963,3.843684912,4.123943313,26,37644.41904,9.471830149,0.250076681,192199.0445,26,2022-12-08 18:40:05-05:00
23161,15.24291597,2.615698725,3.844009876,4.123943313,26,37654.42037,9.474500682,0.250253171,192209.0459,26,2022-12-08 18:40:15-05:00
23162,15.24291597,2.616395453,3.844009876,4.123943313,26,37664.44878,9.477178869,0.250253171,192219.0743,26,2022-12-08 18:40:25-05:00
23163,15.24291597,2.617091919,3.844172478,4.123943313,26,37674.47486,9.479856148,0.250076681,192229.1004,26,2022-12-08 18:40:35-05:00
23164,15.24291597,2.617786984,3.844334841,4.123943313,26,37684.48122,9.482528161,0.250253171,192239.1067,26,2022-12-08 18:40:45-05:00
23165,15.24291597,2.61848358,3.844497442,4.123943313,26,37694.50855,9.485206166,0.250076681,192249.1341,26,2022-12-08 18:40:55-05:00
23166,15.24291597,2.619180028,3.844660044,4.123943313,26,37704.53371,9.487883708,0.250076681,192259.1592,26,2022-12-08 18:41:05-05:00
23167,15.24291597,2.619876387,3.844660044,4.123943313,26,37714.55799,9.490561018,0.249900222,192269.1835,26,2022-12-08 18:41:16-05:00
23168,15.24291597,2.620572282,3.844985008,4.123943313,26,37724.57549,9.493236643,0.250076681,192279.201,26,2022-12-08 18:41:26-05:00
23169,15.24291597,2.6212674,3.844985008,4.123943313,26,37734.58159,9.495909358,0.250076681,192289.2071,26,2022-12-08 18:41:36-05:00
23170,15.24291597,2.6219621,3.844985008,4.123943313,26,37744.5819,9.498580559,0.250076681,192299.2074,26,2022-12-08 18:41:46-05:00
23171,15.24291597,2.622657072,3.845147371,4.123943313,26,37754.58509,9.501252914,0.250076681,192309.2106,26,2022-12-08 18:41:56-05:00
23172,15.24291597,2.623351787,3.845472336,4.123943313,26,37764.58539,9.503924419,0.249900222,192319.2109,26,2022-12-08 18:42:06-05:00
23173,15.24291597,2.624047286,3.845472336,4.123943313,26,37774.59816,9.506599039,0.250076681,192329.2237,26,2022-12-08 18:42:16-05:00
23174,15.24291597,2.624743328,3.8457973,4.123943313,26,37784.61826,9.509275841,0.250076681,192339.2438,26,2022-12-08 18:42:26-05:00
23175,15.24291597,2.625439032,3.846122265,4.123943313,26,37794.63329,9.511951446,0.250076681,192349.2588,26,2022-12-08 18:42:36-05:00
23176,15.24291597,2.626134163,3.846122265,4.123943313,26,37804.64059,9.51462497,0.250076681,192359.2661,26,2022-12-08 18:42:46-05:00
23177,15.24291597,2.626830067,3.846284866,4.123943313,26,37814.65802,9.517301568,0.249900222,192369.2835,26,2022-12-08 18:42:56-05:00
